# Distance(m) MassDensity(kg/m^3)
2308896.5779315587 0.10565318636518425
2316541.9308386166 0.10565251427701519
2324187.2837456749 0.10565183997566011
2331832.6366527327 0.1056511634612039
2339477.9895597911 0.10565048473373179
2347123.3424668494 0.10564980379332928
2354768.6953739072 0.10564912064008201
2362414.0482809655 0.10564843527407612
2370059.4011880239 0.10564774769539782
2377704.7540950817 0.10564705790413377
2385350.10700214 0.10564636590037071
2392995.4599091979 0.10564567168419589
2400640.8128162562 0.10564497525569665
2408286.1657233145 0.10564427661496066
2415931.5186303724 0.10564357576207593
2423576.8715374307 0.10564287269713066
2431222.224444489 0.10564216742021337
2438867.5773515468 0.10564145993141288
2446512.9302586052 0.10564075023081823
2454158.283165663 0.10564003831851874
2461803.6360727213 0.10563932419460409
2469448.9889797796 0.10563860785916415
2477094.3418868375 0.10563788931228907
2484739.6947938958 0.10563716855406929
2492385.0477009537 0.10563644558459562
2500030.400608012 0.10563572040395901
2507675.7535150703 0.1056349930122507
2515321.1064221282 0.10563426340956229
2522966.4593291865 0.10563353159598561
2530611.8122362448 0.10563279757161279
2538257.1651433026 0.10563206133653616
2545902.518050361 0.10563132289084841
2553547.8709574188 0.10563058223464253
2561193.2238644771 0.10562983936801162
2568838.5767715354 0.10562909429104927
2576483.9296785933 0.10562834700384921
2584129.2825856516 0.10562759750650547
2591774.6354927099 0.1056268457991124
2599419.9883997678 0.10562609188176456
2607065.3413068261 0.10562533575455682
2614710.694213884 0.10562457741758439
2622356.0471209423 0.10562381687094263
2630001.4000280006 0.10562305411472724
2637646.7529350584 0.10562228914903421
2645292.1058421168 0.1056215219739598
2652937.4587491751 0.10562075258960053
2660582.8116562329 0.1056199809960532
2668228.1645632912 0.10561920719341486
2675873.5174703491 0.10561843118178292
2683518.8703774074 0.10561765296125497
2691164.2232844657 0.10561687253192895
2698809.5761915236 0.10561608989390299
2706454.9290985819 0.10561530504727558
2714100.2820056397 0.10561451799214547
2721745.6349126981 0.10561372872861163
2729390.9878197564 0.10561293725677337
2737036.3407268142 0.10561214357673024
2744681.6936338725 0.10561134768858207
2752327.0465409309 0.10561054959242897
2759972.3994479887 0.10560974928837134
2767617.752355047 0.10560894677650982
2775263.1052621049 0.10560814205694538
2782908.4581691632 0.10560733512977917
2790553.8110762215 0.10560652599511276
2798199.1639832794 0.10560571465304784
2805844.5168903377 0.1056049011036865
2813489.869797396 0.10560408534713103
2821135.2227044539 0.10560326738348402
2828780.5756115122 0.10560244721284832
2836425.92851857 0.10560162483532709
2844071.2814256283 0.10560080025102375
2851716.6343326867 0.10559997346004196
2859361.9872397445 0.10559914446248571
2867007.3401468028 0.10559831325845921
2874652.6930538611 0.105597479848067
2882298.045960919 0.10559664423141386
2889943.3988679773 0.10559580640860486
2897588.7517750352 0.10559496637974533
2905234.1046820935 0.10559412414494089
2912879.4575891518 0.10559327970429742
2920524.8104962097 0.10559243305792107
2928170.163403268 0.10559158420591831
2935815.5163103258 0.10559073314839584
2943460.8692173841 0.10558987988546065
2951106.2221244425 0.10558902441721997
2958751.5750315003 0.10558816674378139
2966396.9279385586 0.10558730686525269
2974042.2808456169 0.10558644478174195
2981687.6337526748 0.10558558049335753
2989332.9866597331 0.10558471400020809
2996978.339566791 0.10558384530240254
3004623.6924738493 0.10558297440005004
3012269.0453809076 0.10558210129326004
3019914.3982879655 0.10558122598214227
3027559.7511950238 0.10558034846680678
3035205.1041020821 0.10557946874736379
3042850.4570091399 0.10557858682392395
3050495.8099161983 0.10557770269659797
3058141.1628232561 0.10557681636549703
3065786.5157303144 0.10557592783073251
3073431.8686373727 0.10557503709241602
3081077.2215444306 0.10557414415065949
3088722.5744514889 0.10557324900557515
3096367.9273585472 0.10557235165727544
3104013.2802656051 0.10557145210587315
3111658.6331726634 0.10557055035148127
3119303.9860797212 0.10556964639421308
3126949.3389867796 0.10556874023418221
3134594.6918938379 0.10556783187150245
3142240.0448008957 0.10556692130628792
3149885.397707954 0.10556600853865304
3157530.7506150124 0.10556509356871245
3165176.1035220702 0.10556417639658108
3172821.4564291285 0.10556325702237415
3180466.8093361864 0.10556233544620718
3188112.1622432447 0.1055614116681959
3195757.515150303 0.1055604856884563
3203402.8680573609 0.10555955750710476
3211048.2209644192 0.10555862712425783
3218693.573871477 0.10555769454003236
3226338.9267785354 0.10555675975454544
3233984.2796855937 0.10555582276791453
3241629.6325926515 0.10555488358025727
3249274.9854997098 0.10555394219169162
3256920.3384067682 0.10555299860233579
3264565.691313826 0.10555205281230827
3272211.0442208843 0.10555110482172783
3279856.3971279422 0.10555015463071354
3287501.7500350005 0.10554920223938463
3295147.1029420588 0.10554824764786078
3302792.4558491167 0.10554729085626176
3310437.808756175 0.10554633186470776
3318083.1616632333 0.10554537067331914
3325728.5145702912 0.10554440728221666
3333373.8674773495 0.10554344169152118
3341019.2203844073 0.10554247390135395
3348664.5732914656 0.10554150391183648
3356309.926198524 0.10554053172309052
3363955.2791055818 0.10553955733523813
3371600.6320126401 0.10553858074840158
3379245.9849196984 0.10553760196270354
3386891.3378267563 0.10553662097826676
3394536.6907338146 0.10553563779521447
3402182.0436408725 0.10553465241366999
3409827.3965479308 0.10553366483375706
3417472.7494549891 0.1055326750555996
3425118.1023620469 0.10553168307932183
3432763.4552691053 0.10553068890504823
3440408.8081761631 0.10552969253290362
3448054.1610832214 0.10552869396301295
3455699.5139902798 0.10552769319550162
3463344.8668973376 0.1055266902304952
3470990.2198043959 0.10552568506811946
3478635.5727114542 0.10552467770850062
3486280.9256185121 0.10552366815176502
3493926.2785255704 0.10552265639803934
3501571.6314326283 0.10552164244745056
3509216.9843396866 0.10552062630012586
3516862.3372467449 0.10551960795619275
3524507.6901538027 0.10551858741577894
3532153.0430608611 0.10551756467901251
3539798.3959679194 0.10551653974602176
3547443.7488749772 0.10551551261693524
3555089.1017820355 0.10551448329188182
3562734.4546890934 0.10551345177099057
3570379.8075961517 0.10551241805439095
3578025.16050321 0.10551138214221256
3585670.5134102679 0.10551034403458535
3593315.8663173262 0.10550930373163954
3600961.2192243845 0.1055082612335056
3608606.5721314424 0.10550721654031424
3616251.9250385007 0.10550616965219653
3623897.2779455585 0.10550512056928371
3631542.6308526169 0.10550406929170737
3639187.9837596752 0.10550301581959937
3646833.336666733 0.10550196015309178
3654478.6895737913 0.10550090229231696
3662124.0424808497 0.10549984223740756
3669769.3953879075 0.10549877998849652
3677414.7482949658 0.10549771554571702
3685060.1012020237 0.10549664890920249
3692705.454109082 0.10549558007908669
3700350.8070161403 0.10549450905550366
3707996.1599231982 0.10549343583858757
3715641.5128302565 0.10549236042847303
3723286.8657373143 0.10549128282529484
3730932.2186443727 0.10549020302918811
3738577.571551431 0.10548912104028814
3746222.9244584888 0.10548803685873059
3753868.2773655471 0.10548695048465137
3761513.6302726055 0.10548586191818658
3769158.9831796633 0.10548477115947276
3776804.3360867216 0.10548367820864654
3784449.6889937795 0.10548258306584492
3792095.0419008378 0.10548148573120517
3799740.3948078961 0.10548038620486476
3807385.747714954 0.10547928448696149
3815031.1006220123 0.10547818057763346
3822676.4535290706 0.105477074477019
3830321.8064361284 0.10547596618525665
3837967.1593431868 0.10547485570248533
3845612.5122502446 0.10547374302884419
3853257.8651573029 0.10547262816447259
3860903.2180643613 0.10547151110951025
3868548.5709714191 0.10547039186409711
3876193.9238784774 0.1054692704283734
3883839.2767855357 0.10546814680247957
3891484.6296925936 0.10546702098655646
3899129.9825996519 0.10546589298074499
3906775.3355067098 0.10546476278518657
3914420.6884137681 0.10546363040002271
3922066.0413208264 0.10546249582539527
3929711.3942278842 0.10546135906144632
3937356.7471349426 0.10546022010831832
3945002.1000420004 0.10545907896615384
3952647.4529490587 0.10545793563509581
3960292.805856117 0.10545679011528745
3967938.1587631749 0.10545564240687219
3975583.5116702332 0.10545449250999377
3983228.8645772915 0.10545334042479619
3990874.2174843494 0.10545218615142368
3998519.5703914077 0.10545102969002083
4006164.9232984656 0.10544987104073239
4013810.2762055239 0.10544871020370349
4021455.6291125822 0.10544754717907938
4029100.98201964 0.10544638196700576
4036746.3349266984 0.1054452145676285
4044391.6878337567 0.10544404498109369
4052037.0407408145 0.10544287320754779
4059682.3936478728 0.10544169924713746
4067327.7465549307 0.10544052310000974
4074973.099461989 0.10543934476631174
4082618.4523690473 0.10543816424619101
4090263.8052761052 0.10543698153979533
4097909.1581831635 0.10543579664727268
4105554.5110902218 0.10543460956877136
4113199.8639972797 0.10543342030443999
4120845.216904338 0.10543222885442737
4128490.5698113958 0.1054310352188826
4136135.9227184542 0.10542983939795508
4143781.2756255125 0.10542864139179443
4151426.6285325703 0.10542744120055056
4159071.9814396286 0.10542623882437363
4166717.3343466865 0.10542503426341415
4174362.6872537448 0.10542382751782278
4182008.0401608031 0.1054226185877505
4189653.393067861 0.10542140747334858
4197298.7459749188 0.10542019417476851
4204944.0988819776 0.10541897869216216
4212589.4517890355 0.10541776102568147
4220234.8046960933 0.10541654117547883
4227880.1576031521 0.10541531914170685
4235525.5105102099 0.10541409492451832
4243170.8634172678 0.10541286852406639
4250816.2163243266 0.10541163994050451
4258461.5692313844 0.10541040917398625
4266106.9221384423 0.10540917622466561
4273752.2750455011 0.10540794109269677
4281397.6279525589 0.10540670377823416
4289042.9808596168 0.10540546428143258
4296688.3337666756 0.10540422260244697
4304333.6866737334 0.10540297874143258
4311979.0395807913 0.105401732698545
4319624.3924878491 0.10540048447394
4327269.7453949079 0.10539923406777368
4334915.0983019657 0.10539798148020234
4342560.4512090236 0.10539672671138257
4350205.8041160824 0.10539546976147129
4357851.1570231402 0.1053942106306256
4365496.5099301981 0.10539294931900293
4373141.8628372569 0.10539168582676092
4380787.2157443147 0.10539042015405753
4388432.5686513726 0.10538915230105093
4396077.9215584313 0.10538788226789964
4403723.2744654892 0.10538661005476238
4411368.6273725471 0.10538533566179817
4419013.9802796049 0.10538405908916622
4426659.3331866637 0.10538278033702612
4434304.6860937215 0.10538149940553765
4441950.0390007794 0.10538021629486093
4449595.3919078382 0.10537893100515625
4457240.744814896 0.10537764353658423
4464886.0977219539 0.10537635388930572
4472531.4506290127 0.10537506206348189
4480176.8035360705 0.10537376805927411
4487822.1564431284 0.10537247187684406
4495467.5093501871 0.10537117351635371
4503112.862257245 0.10536987297796524
4510758.2151643028 0.10536857026184106
4518403.5680713616 0.105367265368144
4526048.9209784195 0.10536595829703697
4533694.2738854773 0.10536464904868328
4541339.6267925352 0.1053633376232465
4548984.979699594 0.10536202402089037
4556630.3326066518 0.10536070824177893
4564275.6855137097 0.10535939028607656
4571921.0384207685 0.10535807015394785
4579566.3913278263 0.10535674784555764
4587211.7442348842 0.10535542336107108
4594857.0971419429 0.10535409670065354
4602502.4500490008 0.10535276786447063
4610147.8029560586 0.10535143685268838
4617793.1558631174 0.10535010366547289
4625438.5087701753 0.10534876830299068
4633083.8616772331 0.10534743076540838
4640729.2145842919 0.10534609105289305
4648374.5674913498 0.10534474916561189
4656019.9203984076 0.10534340510373244
4663665.2733054655 0.10534205886742246
4671310.6262125243 0.10534071045685001
4678955.9791195821 0.10533935987218337
4686601.33202664 0.10533800711359115
4694246.6849336987 0.10533665218124216
4701892.0378407566 0.10533529507530551
4709537.3907478144 0.10533393579595057
4717182.7436548732 0.10533257434334696
4724828.0965619311 0.10533121071766456
4732473.4494689889 0.10532984491907361
4740118.8023760477 0.10532847694774444
4747764.1552831056 0.10532710680384778
4755409.5081901634 0.10532573448755458
4763054.8610972213 0.10532435999903608
4770700.21400428 0.10532298333846375
4778345.5669113379 0.10532160450600933
4785990.9198183957 0.10532022350184481
4793636.2727254545 0.1053188403261425
4801281.6256325124 0.1053174549790749
4808926.9785395702 0.10531606746081487
4816572.331446629 0.10531467777153544
4824217.6843536869 0.10531328591140993
4831863.0372607447 0.10531189188061199
4839508.3901678035 0.10531049567931543
4847153.7430748614 0.10530909730769436
4854799.0959819192 0.10530769676592319
4862444.448888978 0.10530629405417657
4870089.8017960358 0.10530488917262942
4877735.1547030937 0.10530348212145696
4885380.5076101515 0.10530207290083453
4893025.8605172103 0.10530066151093787
4900671.2134242682 0.105299247951943
4908316.566331326 0.1052978322240261
4915961.9192383848 0.10529641432736367
4923607.2721454427 0.1052949942621325
4931252.6250525005 0.10529357202850956
4938897.9779595593 0.10529214762667215
4946543.3308666172 0.10529072105679783
4954188.683773675 0.10528929231906443
4961834.0366807338 0.10528786141364999
4969479.3895877916 0.1052864283407328
4977124.7424948495 0.10528499310049155
4984770.0954019073 0.10528355569310507
4992415.4483089661 0.10528211611875248
5000060.801216024 0.10528067437761314
5007706.1541230818 0.10527923046986672
5015351.5070301406 0.10527778439569313
5022996.8599371985 0.10527633615527257
5030642.2128442563 0.10527488574878541
5038287.5657513151 0.10527343317641244
5045932.9186583729 0.10527197843833454
5053578.2715654308 0.10527052153473299
5061223.6244724896 0.10526906246578924
5068868.9773795474 0.10526760123168502
5076514.3302866053 0.10526613783260239
5084159.6831936641 0.10526467226872359
5091805.0361007219 0.10526320454023116
5099450.3890077798 0.1052617346473079
5107095.7419148376 0.10526026259013688
5114741.0948218964 0.1052587883689014
5122386.4477289543 0.10525731198378503
5130031.8006360121 0.10525583343497168
5137677.1535430709 0.10525435272264537
5145322.5064501287 0.10525286984699049
5152967.8593571866 0.1052513848081917
5160613.2122642454 0.10524989760643386
5168258.5651713032 0.10524840824190217
5175903.9180783611 0.10524691671478194
5183549.2709854199 0.10524542302525894
5191194.6238924777 0.10524392717351906
5198839.9767995356 0.1052424291597485
5206485.3297065934 0.10524092898413372
5214130.6826136522 0.10523942664686146
5221776.0355207101 0.10523792214811868
5229421.3884277679 0.10523641548809259
5237066.7413348267 0.10523490666697075
5244712.0942418845 0.10523339568494088
5252357.4471489424 0.10523188254219101
5260002.8000560012 0.10523036723890943
5267648.152963059 0.10522884977528468
5275293.5058701169 0.10522733015150557
5282938.8587771757 0.10522580836776117
5290584.2116842335 0.10522428442424077
5298229.5645912914 0.10522275832113401
5305874.9174983501 0.1052212300586307
5313520.270405408 0.10521969963692096
5321165.6233124658 0.10521816705619515
5328810.9762195237 0.10521663231664388
5336456.3291265825 0.10521509541845805
5344101.6820336403 0.10521355636182889
5351747.0349406982 0.10521201514694765
5359392.387847757 0.10521047177400614
5367037.7407548148 0.10520892624319621
5374683.0936618727 0.10520737855471006
5382328.4465689315 0.10520582870874011
5389973.7994759893 0.10520427670547913
5397619.1523830472 0.10520272254512007
5405264.5052901059 0.10520116622785611
5412909.8581971638 0.10519960775388079
5420555.2111042216 0.1051980471233878
5428200.5640112795 0.10519648433657121
5435845.9169183383 0.10519491939362524
5443491.2698253961 0.10519335229474441
5451136.622732454 0.10519178304012351
5458781.9756395128 0.10519021162995763
5466427.3285465706 0.10518863806444199
5474072.6814536285 0.10518706234377219
5481718.0343606872 0.10518548446814406
5489363.3872677451 0.10518390443775366
5497008.740174803 0.10518232225279732
5504654.0930818617 0.10518073791347166
5512299.4459889196 0.10517915141997351
5519944.7988959774 0.1051775627725
5527590.1518030362 0.10517597197124849
5535235.5047100941 0.10517437901641663
5542880.8576171519 0.1051727839082023
5550526.2105242098 0.10517118664680362
5558171.5634312686 0.10516958723241901
5565816.9163383264 0.10516798566524717
5573462.2692453843 0.10516638194548697
5581107.622152443 0.10516477607333763
5588752.9750595009 0.10516316804899857
5596398.3279665587 0.10516155787266949
5604043.6808736175 0.10515994554455034
5611689.0337806754 0.10515833106484133
5619334.3866877332 0.10515671443374294
5626979.739594792 0.10515509565145591
5634625.0925018499 0.10515347471818121
5642270.4454089077 0.10515185163412008
5649915.7983159656 0.10515022639947399
5657561.1512230244 0.1051485990144448
5665206.5041300822 0.10514696947923444
5672851.8570371401 0.10514533779404522
5680497.2099441988 0.10514370395907965
5688142.5628512567 0.10514206797454051
5695787.9157583145 0.10514042984063089
5703433.2686653733 0.10513878955755407
5711078.6215724312 0.1051371471255136
5718723.974479489 0.10513550254471331
5726369.3273865478 0.10513385581535728
5734014.6802936057 0.10513220693764984
5741660.0332006635 0.10513055591179556
5749305.3861077223 0.1051289027379993
5756950.7390147801 0.10512724741646619
5764596.091921838 0.10512558994740152
5772241.4448288959 0.10512393033101099
5779886.7977359546 0.1051222685675004
5787532.1506430125 0.1051206046570759
5795177.5035500703 0.10511893859994392
5802822.8564571291 0.10511727039631104
5810468.209364187 0.10511560004638419
5818113.5622712448 0.10511392755037051
5825758.9151783036 0.10511225290847745
5833404.2680853615 0.10511057612091261
5841049.6209924193 0.10510889718788395
5848694.9738994781 0.10510721610959968
5856340.3268065359 0.10510553288626817
5863985.6797135938 0.10510384751809819
5871631.0326206516 0.10510216000529862
5879276.3855277104 0.10510047034807868
5886921.7384347683 0.10509877854664783
5894567.0913418261 0.10509708460121578
5902212.4442488849 0.10509538851199253
5909857.7971559428 0.10509369027918825
5917503.1500630006 0.10509198990301349
5925148.5029700594 0.10509028738367888
5932793.8558771173 0.10508858272139554
5940439.2087841751 0.10508687591637465
5948084.5616912339 0.10508516696882766
5955729.9145982917 0.10508345587896646
5963375.2675053496 0.10508174264700293
5971020.6204124084 0.1050800272731494
5978665.9733194662 0.10507830975761842
5986311.3262265241 0.10507659010062269
5993956.6791335819 0.10507486830237528
6001602.0320406407 0.10507314436308945
